,Unnamed: 0,AHU-05-01,AHU-06-01,AHU-07-01,AHU-08-01,AHU-09-01,AHU-10-01,AHU-11-01,AHU-12-01,AHU-13-01,AHU-14-01,AHU-15-01,AHU-16-01,AHU-17-01,AHU-18-01,AHU-19-01,AHU-20-01,AHU-21-01,AHU-22-01,AHU-23-01,AHU-26-01,AHU-27-01,AHU-28-01,AHU-29-01,AHU-30-01,AHU-31-01,AHU-32-01,AHU-33-01,AHU-34-01,AHU-35-01,AHU-36-01,AHU-37-01,AHU-38-01,AHU-39-01,AHU-40-01,AHU-41-01,AHU-42-01,AHU-43-01,AHU-44-01,AHU-45-01,AHU-46-01,AHU-47-01
0,2021-04-12 00:00:00+00:00,428.0,420.0,397.33333333333326,407.33333333333326,428.33333333333326,412.33333333333326,410.33333333333326,404.33333333333326,362.0,472.0,423.66666666666674,395.33333333333326,409.0,413.0,413.0,493.0,414.0,453.0,445.33333333333326,408.0,404.0,421.66666666666674,415.0,440.0,447.66666666666674,466.33333333333326,433.0,413.0,430.33333333333326,424.33333333333326,463.0,416.33333333333326,501.33333333333326,415.66666666666674,410.0,424.33333333333326,444.33333333333326,414.66666666666674,464.33333333333326,461.66666666666674,469.0
1,2021-04-12 01:00:00+00:00,430.0,415.33333333333326,395.0,410.66666666666674,428.0,412.0,412.66666666666674,404.66666666666674,362.33333333333326,470.33333333333326,425.33333333333326,395.66666666666674,409.33333333333326,408.66666666666674,413.0,493.0,414.0,447.33333333333326,424.0,409.0,404.0,419.66666666666674,414.33333333333326,436.33333333333326,445.66666666666674,469.33333333333326,436.33333333333326,410.66666666666674,423.0,430.66666666666674,462.66666666666674,419.66666666666674,500.33333333333326,417.0,412.66666666666674,425.0,446.33333333333326,415.66666666666674,469.33333333333326,457.33333333333326,469.66666666666674
2,2021-04-12 02:00:00+00:00,427.33333333333326,420.0,398.33333333333326,408.66666666666674,429.0,412.0,411.66666666666674,406.33333333333326,361.66666666666674,472.66666666666674,428.33333333333326,396.66666666666674,408.66666666666674,408.33333333333326,413.0,493.0,414.0,443.0,439.0,408.66666666666674,404.0,417.33333333333326,415.33333333333326,432.66666666666674,443.66666666666674,468.33333333333326,435.33333333333326,409.33333333333326,422.0,430.33333333333326,460.33333333333326,420.66666666666674,500.66666666666674,417.0,413.66666666666674,426.0,444.66666666666674,416.33333333333326,461.66666666666674,453.0,467.33333333333326
3,2021-04-12 03:00:00+00:00,427.66666666666674,417.33333333333326,399.33333333333326,408.33333333333326,428.0,412.0,412.0,404.66666666666674,362.0,469.0,425.0,394.66666666666674,408.33333333333326,411.33333333333326,413.0,493.0,414.0,438.0,448.66666666666674,408.0,404.0,417.0,410.66666666666674,430.33333333333326,441.33333333333326,463.0,434.0,409.66666666666674,428.0,428.66666666666674,459.0,425.33333333333326,497.0,418.33333333333326,410.0,425.66666666666674,444.0,415.66666666666674,469.33333333333326,461.66666666666674,468.0
4,2021-04-12 04:00:00+00:00,428.66666666666674,417.66666666666674,399.0,414.66666666666674,430.0,412.33333333333326,413.66666666666674,406.0,367.0,472.66666666666674,426.66666666666674,395.33333333333326,408.66666666666674,410.66666666666674,413.0,493.0,414.0,433.0,484.0,407.66666666666674,404.0,414.33333333333326,410.33333333333326,427.0,433.33333333333326,459.33333333333326,437.66666666666674,409.33333333333326,427.0,428.0,455.33333333333326,428.0,496.33333333333326,418.33333333333326,414.0,420.0,444.66666666666674,414.66666666666674,466.0,457.33333333333326,467.66666666666674
5,2021-04-12 05:00:00+00:00,427.66666666666674,419.0,401.0,412.66666666666674,432.66666666666674,416.33333333333326,420.0,406.0,364.66666666666674,476.33333333333326,425.33333333333326,395.0,408.0,410.33333333333326,413.0,493.0,414.0,432.33333333333326,445.66666666666674,407.66666666666674,404.0,414.0,410.0,425.0,433.0,459.0,437.33333333333326,409.0,428.66666666666674,430.66666666666674,456.0,426.33333333333326,497.33333333333326,418.33333333333326,413.0,423.0,444.66666666666674,411.66666666666674,465.66666666666674,456.0,463.66666666666674
6,2021-04-12 06:00:00+00:00,427.66666666666674,416.0,399.66666666666674,411.66666666666674,433.0,416.33333333333326,419.33333333333326,411.66666666666674,366.66666666666674,475.0,425.66666666666674,395.0,409.0,409.66666666666674,413.0,493.0,414.0,428.33333333333326,469.0,408.66666666666674,404.0,414.0,406.33333333333326,425.33333333333326,435.0,454.33333333333326,434.66666666666674,410.0,427.0,430.66666666666674,458.66666666666674,426.33333333333326,498.33333333333326,417.0,417.33333333333326,417.66666666666674,439.0,410.0,452.33333333333326,445.0,467.66666666666674
7,2021-04-12 07:00:00+00:00,432.0,417.0,404.66666666666674,411.0,429.66666666666674,472.33333333333326,420.66666666666674,410.33333333333326,371.66666666666674,487.33333333333326,423.0,395.0,409.66666666666674,413.33333333333326,413.0,493.0,414.0,425.66666666666674,544.3333333333334,408.0,404.0,412.33333333333326,413.0,427.33333333333326,442.33333333333326,454.66666666666674,447.33333333333326,413.33333333333326,419.66666666666674,431.33333333333326,456.33333333333326,419.66666666666674,507.66666666666674,416.66666666666674,429.66666666666674,442.66666666666674,436.33333333333326,419.33333333333326,456.66666666666674,456.33333333333326,466.66666666666674
8,2021-04-12 08:00:00+00:00,443.0,433.0,440.66666666666674,423.0,449.66666666666674,472.0,425.66666666666674,414.66666666666674,386.0,490.0,429.0,392.66666666666674,425.66666666666674,436.66666666666674,413.0,493.0,414.0,433.66666666666674,665.0,409.0,404.0,422.0,424.0,435.66666666666674,480.66666666666674,468.33333333333326,484.66666666666674,442.66666666666674,439.0,451.0,459.66666666666674,427.33333333333326,541.0,435.33333333333326,457.33333333333326,453.66666666666674,447.0,441.66666666666674,469.0,472.33333333333326,484.33333333333326
9,2021-04-12 09:00:00+00:00,507.33333333333326,553.3333333333334,605.0,493.33333333333326,478.66666666666674,513.3333333333334,447.0,442.0,427.0,529.6666666666666,430.66666666666674,396.0,459.33333333333326,495.66666666666674,413.0,493.0,414.0,487.33333333333326,717.3333333333335,408.66666666666674,404.0,450.33333333333326,463.33333333333326,450.66666666666674,487.66666666666674,548.3333333333334,602.6666666666666,552.6666666666666,502.33333333333326,519.6666666666666,499.33333333333326,472.66666666666674,635.0,457.66666666666674,493.33333333333326,476.0,486.66666666666674,450.66666666666674,462.0,478.66666666666674,493.33333333333326
10,2021-04-12 10:00:00+00:00,547.0,713.3333333333335,801.6666666666665,608.0,529.6666666666666,541.0,494.33333333333326,511.0,475.33333333333326,591.3333333333334,441.33333333333326,410.33333333333326,516.3333333333334,577.3333333333334,413.0,493.0,414.0,507.66666666666674,780.3333333333335,408.33333333333326,404.0,509.33333333333326,517.6666666666666,508.33333333333326,578.0,714.0,787.6666666666665,672.6666666666666,579.6666666666666,605.0,577.6666666666666,556.0,751.3333333333335,470.33333333333326,521.0,494.33333333333326,523.0,464.33333333333326,446.33333333333326,485.33333333333326,506.0
11,2021-04-12 11:00:00+00:00,552.0,778.0,814.3333333333335,684.3333333333334,569.0,571.0,530.3333333333334,579.0,524.3333333333334,626.0,463.66666666666674,433.33333333333326,554.3333333333334,617.3333333333334,413.0,493.0,414.0,529.0,801.3333333333335,408.33333333333326,404.0,555.3333333333334,566.6666666666666,599.0,667.0,841.6666666666665,800.3333333333335,747.3333333333335,643.0,660.0,640.6666666666666,613.6666666666666,800.0,479.33333333333326,538.6666666666666,503.66666666666674,545.0,476.33333333333326,457.33333333333326,493.66666666666674,517.3333333333334
12,2021-04-12 12:00:00+00:00,557.6666666666666,783.0,772.6666666666665,722.3333333333335,581.0,577.0,551.6666666666666,621.0,547.6666666666666,643.3333333333334,466.33333333333326,454.66666666666674,570.0,624.6666666666666,413.0,493.0,414.0,528.3333333333334,795.0,408.66666666666674,404.0,583.3333333333334,582.0,634.3333333333334,692.0,774.6666666666665,799.6666666666665,757.6666666666665,661.0,671.6666666666666,659.6666666666666,639.0,791.6666666666665,478.66666666666674,535.3333333333334,506.66666666666674,571.6666666666666,482.33333333333326,462.0,494.66666666666674,518.6666666666666
13,2021-04-12 13:00:00+00:00,533.0,727.6666666666665,754.6666666666665,719.0,567.0,565.6666666666666,551.6666666666666,634.0,527.6666666666666,636.6666666666666,432.0,445.66666666666674,553.6666666666666,602.0,413.0,493.0,414.0,495.0,799.6666666666665,408.0,404.0,569.0,565.3333333333334,621.3333333333334,660.0,822.3333333333335,790.3333333333335,717.0,644.3333333333334,673.0,637.3333333333334,633.3333333333334,767.3333333333335,474.66666666666674,526.3333333333334,506.0,581.6666666666666,486.66666666666674,469.66666666666674,504.33333333333326,521.6666666666666
14,2021-04-12 14:00:00+00:00,557.6666666666666,751.3333333333335,855.6666666666665,719.3333333333335,591.3333333333334,578.6666666666666,561.6666666666666,637.0,537.3333333333334,647.0,429.66666666666674,442.66666666666674,573.0,634.3333333333334,413.0,493.0,414.0,499.0,799.0,411.33333333333326,404.0,594.3333333333334,597.3333333333334,610.0,711.6666666666665,858.0,804.6666666666665,755.3333333333335,678.3333333333334,711.6666666666665,662.3333333333334,653.0,821.0,493.0,546.3333333333334,516.3333333333334,591.0,496.0,471.33333333333326,505.33333333333326,529.6666666666666
15,2021-04-12 15:00:00+00:00,580.5,796.0,780.75,773.75,611.5,585.25,590.0,659.0,550.5,682.25,504.75,462.25,612.0,664.25,413.0,493.0,414.0,537.75,799.0,408.25,404.0,631.25,633.25,665.25,779.0,855.75,812.0,804.0,720.75,750.75,704.5,675.75,867.75,496.33333333333326,555.6666666666666,516.5,608.0,504.0,485.5,511.0,535.0
16,2021-04-12 16:00:00+00:00,589.3333333333334,794.3333333333335,808.3333333333335,792.0,621.0,588.0,601.3333333333334,674.3333333333334,559.3333333333334,697.6666666666665,517.0,475.33333333333326,615.0,664.6666666666666,413.0,493.0,414.0,566.6666666666666,795.6666666666665,410.0,404.0,639.0,639.0,669.6666666666666,794.0,836.0,800.6666666666665,794.0,717.0,755.0,713.6666666666665,686.3333333333334,858.6666666666665,497.0,563.0,520.0,587.3333333333334,498.0,478.33333333333326,508.0,528.6666666666666
17,2021-04-12 17:00:00+00:00,590.6666666666666,796.0,779.3333333333335,788.6666666666665,624.6666666666666,592.6666666666666,618.6666666666666,677.0,563.3333333333334,687.0,441.33333333333326,478.66666666666674,609.3333333333334,662.6666666666666,413.0,493.0,414.0,591.3333333333334,798.6666666666665,407.33333333333326,404.0,647.6666666666666,645.0,665.6666666666666,797.3333333333335,831.6666666666665,793.0,787.3333333333335,722.3333333333335,762.6666666666665,727.3333333333335,690.3333333333335,850.3333333333335,505.0,567.0,521.6666666666666,592.6666666666666,491.66666666666674,474.66666666666674,506.33333333333326,525.0
18,2021-04-12 18:00:00+00:00,547.3333333333334,750.6666666666665,717.0,753.6666666666665,606.3333333333334,563.0,611.3333333333334,667.6666666666666,551.0,671.6666666666666,438.33333333333326,433.0,601.0,639.3333333333334,413.0,493.0,414.0,596.0,796.0,408.33333333333326,404.0,639.3333333333334,625.3333333333334,681.3333333333334,785.3333333333335,793.3333333333335,797.0,743.6666666666665,704.3333333333335,751.6666666666665,722.0,665.3333333333334,790.3333333333335,507.66666666666674,565.3333333333334,519.0,591.0,494.33333333333326,473.66666666666674,505.0,523.6666666666666
19,2021-04-12 19:00:00+00:00,510.66666666666674,658.6666666666666,653.6666666666666,653.6666666666666,568.6666666666666,500.0,590.0,619.0,499.33333333333326,641.3333333333334,438.0,436.33333333333326,561.6666666666666,578.6666666666666,413.0,493.0,414.0,583.3333333333334,743.6666666666665,408.66666666666674,404.0,606.6666666666666,580.6666666666666,640.6666666666666,742.0,761.6666666666665,734.3333333333335,648.6666666666666,653.0,693.3333333333335,671.6666666666666,623.3333333333334,719.6666666666665,502.0,537.6666666666666,510.0,574.6666666666666,494.0,470.66666666666674,504.66666666666674,525.0
20,2021-04-12 20:00:00+00:00,481.0,594.0,641.0,593.6666666666666,533.6666666666666,474.0,677.6666666666666,634.6666666666666,434.0,630.3333333333334,466.66666666666674,470.0,529.3333333333334,555.0,413.0,493.0,414.0,632.3333333333334,585.0,408.33333333333326,404.0,562.6666666666666,558.6666666666666,637.0,786.0,785.3333333333335,697.0,608.6666666666666,666.0,764.3333333333335,773.3333333333335,640.0,760.3333333333335,574.0,534.0,546.5,675.25,486.25,474.25,512.25,522.5
21,2021-04-12 21:00:00+00:00,469.0,529.6666666666666,566.3333333333334,504.66666666666674,485.66666666666674,459.33333333333326,568.6666666666666,609.0,395.66666666666674,604.3333333333334,509.66666666666674,466.0,522.0,493.0,413.0,493.0,414.0,684.0,569.0,408.0,404.0,548.3333333333334,523.0,648.0,857.3333333333335,649.3333333333334,721.6666666666665,600.3333333333334,668.0,754.3333333333335,793.0,656.3333333333334,856.0,564.6666666666666,520.0,529.3333333333334,644.0,477.33333333333326,469.33333333333326,511.0,514.6666666666666
22,2021-04-12 22:00:00+00:00,461.0,493.0,524.6666666666666,451.0,458.0,446.66666666666674,542.6666666666666,641.6666666666666,383.66666666666674,583.6666666666666,432.33333333333326,463.66666666666674,524.0,472.0,413.0,493.0,414.0,647.3333333333334,540.3333333333334,407.66666666666674,404.0,533.3333333333334,520.3333333333334,667.0,902.0,686.6666666666666,752.6666666666665,589.6666666666666,693.6666666666665,747.0,823.6666666666665,666.6666666666666,893.0,563.6666666666666,513.3333333333334,523.0,670.3333333333334,466.33333333333326,472.0,509.0,511.0
23,2021-04-12 23:00:00+00:00,448.66666666666674,461.0,489.33333333333326,427.0,441.0,444.66666666666674,490.33333333333326,633.0,375.66666666666674,529.6666666666666,430.33333333333326,458.33333333333326,523.6666666666666,455.0,413.0,493.0,414.0,573.0,547.6666666666666,408.66666666666674,404.0,509.0,515.0,679.6666666666666,874.3333333333335,926.6666666666665,760.6666666666665,579.6666666666666,679.6666666666666,734.6666666666665,779.0,614.6666666666666,903.0,572.6666666666666,541.6666666666666,555.0,644.0,468.0,523.0,556.3333333333334,582.0
